sample_id,class_label,observation_group_id,overlap_component_id,geographic_block_id,survey_year,provenance_id,source_resolution_m,patch_size_m,processing_version,qa_status,sampling_stratum,patch_sha256,split_random,split_geographic
E001B-6aa7ab338f83,unlabelled_background,E001G-1a74c1cbfd27,,BNG_100KM_E3_N3,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-285ba200d0ee,9981e7f916db58825e2e63dda7369701826f699080332382a3b06729f7be1c6b,train,train
E001B-96ff713273a7,unlabelled_background,E001G-e6e1787c57c8,,BNG_100KM_E3_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-cd4f49fd9a2d,dc4384104b1b8ef136cd5619ebcc22e3c10302acb9ecdf02ef7f7841218156f6,train,train
E001B-9b04b2b32684,unlabelled_background,E001G-a5baf67dcfa4,,BNG_100KM_E3_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-747f07d9aea9,299fecc6ab18b23a692f7300c5d91f5911dc459f3187373f1ee01347e0deab13,train,train
E001B-277fd56a468e,unlabelled_background,E001G-736fcc024fd8,,BNG_100KM_E3_N5,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-84f6b7f0fa8a,8009380f3d8c17eab500171918c5d22570963bdcb431fa19b7a9101f3457e87e,train,train
E001B-c6130a9f77a9,unlabelled_background,E001G-75de09519dfc,,BNG_100KM_E4_N5,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-82067b36ded7,a87e1cd77f2dae11ef0641825c90d26efb3b5adb7abc298022fc7cd14653bfe3,train,train
E001B-f32f8e021eee,unlabelled_background,E001G-4dd03f7d617c,,BNG_100KM_E4_N5,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-04e94b1bfe36,67db1d30237c6b6d620fe6442662dc03a5f733d88e05bcb3eefe9069582957d8,train,train
E001B-bcf6c201a750,unlabelled_background,E001G-203c6b6f34b7,,BNG_100KM_E3_N3,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-f45e3e9e6768,27ed0b47cb8b9cf65cee5c242f39d166725049c6f42f6196e79fd19553743397,final_test,train
E001B-911a3a47e5ed,unlabelled_background,E001G-d50ecea6f9b5,,BNG_100KM_E5_N2,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-20142466db61,04d3f7fab37509e913001573b14d82614427142bd6ce19cb74c54478d0a384ea,train,train
E001B-d192efdf7c9a,unlabelled_background,E001G-8ed85cf92dd6,,BNG_100KM_E3_N5,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-1a5f9df49fed,8bdf2a6f754b8a74fef9d3428e10c8055bf4767e407ce1601f28585432b5982a,train,train
E001B-633f985b868b,unlabelled_background,E001G-8645998297a3,,BNG_100KM_E3_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-96506d5bfc42,05c826e84411d8795f42e14456db9ab940be7036cc5e60949556def0becaa20f,final_test,final_test
E001B-2651f19d9adf,unlabelled_background,E001G-37b889ffccf4,,BNG_100KM_E3_N1,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-73ba424e1c44,0440701b31a19f1ca70048aa7f658c5e980b7c26f45c668d40854b46686e38cc,train,train
E001B-f91624d8e653,unlabelled_background,E001G-cd9ebfbda39d,,BNG_100KM_E3_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-31f9d47c1051,606c1173c11e82649bea91cc15bc4890803f0a4e5f475f6203a9ce09cf319934,train,final_test
E001B-07f2301e6b08,unlabelled_background,E001G-96ff4136a9fc,,BNG_100KM_E4_N3,2022,EAP-a800a13742ee,1.0,128,e001-terrain-v1,pass,E001S-02360e3662ff,3b22026e74599aa35d12305dcc8245bcd5b7816e99faa37e7fca79d714f142a1,train,train
E001B-dee3ee648e58,unlabelled_background,E001G-a13bef006ce8,,BNG_100KM_E3_N1,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-7cf5ed269fda,6a484c6c8cb7034aed536608543cdf9ee0b566847b8d6b03c98c7b0bde06cdfb,train,train
E001B-4df889cab4f8,unlabelled_background,E001G-2724198ef737,,BNG_100KM_E3_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-b2943242086e,c11521163eaf7819da327166429efda5c3036412775fd09010c4daadf4c7a75d,train,train
E001B-7690c0aac0f8,unlabelled_background,E001G-d5e7899e5e40,,BNG_100KM_E2_N1,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-acdb48e4d3ad,905fcada7874385fc2e490642e50c9605169a26c27afe8de274f62f9bc511805,train,train
E001B-2dbdb68afb7f,unlabelled_background,E001G-d32e2a912d5b,,BNG_100KM_E4_N3,2022,EAP-a800a13742ee,1.0,128,e001-terrain-v1,pass,E001S-80763089c5df,b03141e4815a1b5742cb17ace87cb95c616767975d680209e20cf3fc0d127d38,train,train
E001B-6f767e721457,unlabelled_background,E001G-c7ee26eb172f,,BNG_100KM_E6_N2,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-1ed704ae0fcf,ebb18a12a33673a7c221a2956a8496551d8175d43f536e92745bbf036ecae400,train,train
E001B-77ea95ba1080,unlabelled_background,E001G-78fa92c398e5,,BNG_100KM_E4_N1,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-625fe0543764,5ebc5cae18b34d9f775487dd7558be85e9effdba3007c15cc5f082fbda0b2f06,train,train
E001B-d8bdd968dd67,unlabelled_background,E001G-c0ce8bcbefeb,,BNG_100KM_E3_N1,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-59f1cafe7d9c,37a1c1931394ba781180caa07360f45d003799542b78a3fa3407a0c9c919c218,train,train
E001B-322f5feecc28,unlabelled_background,E001G-62f251867b80,,BNG_100KM_E3_N5,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-328a093894cf,fe8e4c83388f1aac6622022b07d33ccbf02a9bac79f5ea7b8f64fd775ef86e26,train,train
E001B-e22c49011b92,unlabelled_background,E001G-888809cc4c35,,BNG_100KM_E4_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-d6ac2f6aa42f,06db91df9b8746c1eb28809c5c0c62b45b1050274604c124bd36e0d936cb7052,train,train
E001B-b9bb57eda825,unlabelled_background,E001G-ad025c78ec67,,BNG_100KM_E4_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-3bf9c1787313,7698ed7583291276da8aebccc73b5cba0a418e413b5b059783dfbc96c11e50b3,train,train
E001B-d007ef643b1f,unlabelled_background,E001G-555a75e589d9,,BNG_100KM_E3_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-ee2bdce463f5,23ae0afe53bdb48c3ecb4ef5269ccffcd873fd5968a1da85f5141858de9c7263,train,final_test
E001B-89cfbb753377,unlabelled_background,E001G-0943635d6886,,BNG_100KM_E5_N2,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-0a4e72cea89c,0331f2cd5c7b1efd5eec8abcfb7a5d65e64401d44ca19d2a2d07be3825529e2a,train,train
E001B-2db419ec65a9,unlabelled_background,E001G-9ea08e2a2fca,,BNG_100KM_E3_N2,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-7a3487c821a3,d267c90f28603055aec7f7191f6c8077145008e0a15215e740fa83ff2a214af4,train,final_test
E001B-27d8cb483c73,unlabelled_background,E001G-a3d5a7e7675f,,BNG_100KM_E3_N1,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-056d1bc21606,d9ffc22fe54f30cb29268a51f64c639641f583d04fda5ef6008d85aad5767289,train,train
E001B-128741d70a7f,unlabelled_background,E001G-87569b7da020,,BNG_100KM_E4_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-2119f92da343,c8cf5e06cc9437420e35739adc3f7b69990d8f140c74e018120d04590059e276,train,train
E001B-a18903b9acf2,unlabelled_background,E001G-d82922b918f2,,BNG_100KM_E3_N1,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-bb13f5162c12,a19d9b44f82639670f5f43e7fb5afc61c28bc109ad93af9e798092ac0df757a9,train,train
E001B-03e89f60028c,unlabelled_background,E001G-2dbe527dc052,,BNG_100KM_E6_N1,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-9e03b051d5a3,a170d6f65c5db8142fa61f6c685e849bdbd83bec2546d84ef42c0b8f7b221222,train,train
E001B-5ecb386e1d85,unlabelled_background,E001G-644221ce9739,,BNG_100KM_E3_N5,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-e3601e60b994,529fcdac35050c035597fcf40e648cbdcf040df2aa4be1ddb2a87c7872300430,final_test,train
E001B-f962fbdbfb00,unlabelled_background,E001G-e032d6987172,,BNG_100KM_E5_N4,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-22a359b69636,0115d2255b1607d88157c503ca0182450266e266887a9e333a229f6896c0f218,train,final_test
E001B-710ac64d47d3,unlabelled_background,E001G-074361565b6f,,BNG_100KM_E4_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-ed232a096ef2,bc52f86d470498298a7c9a32c94005aa1b0809ec9d4f83d774ecae96f0dd4112,train,train
E001B-404c5eb2b86c,unlabelled_background,E001G-3626e1390e7f,,BNG_100KM_E3_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-4c99b70fb718,2fdf036bc802d7081cfae369eefbd763040ffb208a0bffc20f869dbb34dd8aa5,train,train
E001B-a10da949c0c5,unlabelled_background,E001G-67f6e7b7b527,,BNG_100KM_E3_N2,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-99a547cadf47,491cfccfcc95b0b1e41cdbac143454c8f7108c08c1cba061d943de4ca6729235,train,final_test
E001B-f19dcdf4b3e3,unlabelled_background,E001G-9ef1fa7e63a2,,BNG_100KM_E4_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-cfbdc580bde1,42444ead0a00c7a4fa4680a4c918bdd5f0a845a2cffe748a79849e3b53682bc2,train,train
E001B-2c9291ae6ae2,unlabelled_background,E001G-af3de42e4b8a,,BNG_100KM_E5_N2,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-7c72c977bccc,841271bbee0fd8522959449e9bfadb89b6e1e2d10d2c72049edf7dc072da7aec,train,train
E001B-6cfead82bb1b,unlabelled_background,E001G-24f902a1ea4e,,BNG_100KM_E2_N1,2022,EAP-a800a13742ee,1.0,128,e001-terrain-v1,pass,E001S-5038d19333d3,3e3e00484d3552182db4205851548d4b0310e999d9fc65891972fc7569a3a587,train,train
E001B-f975542864ab,unlabelled_background,E001G-6aa0eca8a0a6,,BNG_100KM_E2_N0,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-b7b0a69cdb2d,d9be0e3415e10e907280dc2f65083223d4d30c227511817b9b705df107830253,train,development
E001B-0c10cbef8e68,unlabelled_background,E001G-812e2825303e,,BNG_100KM_E5_N2,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-bd57619170bf,30e5a7a32ec84ac7a4bb876a1c5e453a805eb6cbaecfac9564f27da1881c6e38,train,train
E001B-54372ca7e6fc,unlabelled_background,E001G-1b778d246159,,BNG_100KM_E2_N1,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-e2d2e16c684a,efecf6c95d077ebbac2000ce4cb70d30cb1cbb0ec4261e628267ca41181037eb,train,train
E001B-4fe03b493751,unlabelled_background,E001G-9fec69fb9af6,,BNG_100KM_E3_N4,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-81b791bd6350,17bdf8f5a561f883f7154f348fcc3bee58b0a54bdf7d80724080d9bd3bd1c00c,train,train
E001B-4154e4252a89,unlabelled_background,E001G-b93e469da5cb,,BNG_100KM_E4_N5,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-e02861b55d48,ee6f1940d2943d6d72076fef2602328cb5ee941e498e662406ff2ea6493d7688,train,train
E001B-35a76f6e2366,unlabelled_background,E001G-9eeade32815f,,BNG_100KM_E4_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-28a0ccbd3eed,ea40cdef435eb409186d7dacd3b78f22faefd945b7a06bc96c0a8ea0fbe53eba,train,train
E001B-47cc3ec59d39,unlabelled_background,E001G-36d77e5e0a54,,BNG_100KM_E4_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-0a46d0d8515f,6e3947717bf70597435558df8cac8101ebf80484f8ee5c92b7f5e2dbd5798dd2,final_test,train
E001B-f07355240e2d,unlabelled_background,E001G-2d3337574242,,BNG_100KM_E4_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-e60d1ab9e689,6bceef8291b3c920ed55d974e88592fb5dfde860ca88f3efff8d1ec43bd272f6,train,train
E001B-7c4280db3261,unlabelled_background,E001G-5cbe9d18b7cc,,BNG_100KM_E2_N0,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-622d92e08f9d,21e614e84b83196efbea72f2fb993db0a4a7b8c2d6828ebfe31525aba0f03558,train,development
E001B-54b137159055,unlabelled_background,E001G-c18c8f622e11,,BNG_100KM_E5_N3,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-36901e1dfc02,8e6319489277f1c63511f463186011934c1d043908118696f04177388c962a8d,train,train
E001B-407ae9e63a81,unlabelled_background,E001G-87ca1deeea80,,BNG_100KM_E4_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-3d11140564ef,c0ac4c63024e685ddad9117faa0e4ba64f560a0b88d0788f7d1fc5a77bf4e008,train,train
E001B-3f91d1c91d2b,unlabelled_background,E001G-e03c8085ea89,,BNG_100KM_E4_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-866039e615b7,2883ad153fe21011cc480ff15a9b29a21bceb1b666b087228cf40ff74bf97a83,development,train
E001B-15ce4733e4f9,unlabelled_background,E001G-d7a55cb5863a,E001O-0134257b26f3,BNG_100KM_E2_N0,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-3486acfd46cc,c45d31ebaaf18e3b3987cb3688ac1cb69bd159bf8a1853415aac71442b1c386d,train,development
E001B-d0d22829f260,unlabelled_background,E001G-e1d97d0e5b7e,,BNG_100KM_E4_N1,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-15b0bba96c1f,674b12967d1e0d16db7535516e8263bf8a0bd46f1c709259aee2a1e2118badf4,train,train
E001B-6d4a88acf349,unlabelled_background,E001G-2e0705271843,,BNG_100KM_E5_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-a5fad79a104e,329f6c6c912a3c3cedd372cd8ea7867fe5c36fbd628ef03607050ddec99a0342,train,train
E001B-4090c50f2b68,unlabelled_background,E001G-06140dd5ee46,,BNG_100KM_E4_N4,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-57a61c2be87e,d621c2db5679c96c93562ee6f7b31bbcdf704c5c126a04349fd36d4a9a43ffed,train,train
E001B-27e30fed5217,unlabelled_background,E001G-083011c5011c,,BNG_100KM_E4_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-f42ebbb3b3b6,49d92c30c82024bdce0c3269c9cb41478fa1565ad2eb564b585f33530d0fa06b,train,train
E001B-8c82c58f00bf,unlabelled_background,E001G-e289366d805b,,BNG_100KM_E3_N5,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-37122bd77d1e,e04f2db5c3764fd3d58f34ce9df304949dde9ecb269bde95582a0de2a6b255fa,train,train
E001B-8d33eb105270,unlabelled_background,E001G-a2f1f531a247,E001O-45e9ba342c62,BNG_100KM_E6_N2,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-ee9fd7f89c30,0d0eaf7812f64f50f8fd48fa35ffe5739e766ee9c633e8368a2503934d0987e3,train,train
E001B-0634f6fb6579,unlabelled_background,E001G-c1f6510805af,,BNG_100KM_E4_N3,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-334c351a4cdc,94a2ed8d031e8dab4867ea9723fd4a4de87051fbe9f5dce187debfd8eb85a45d,train,train
E001B-9c17fde89c57,unlabelled_background,E001G-e313ba56d366,,BNG_100KM_E4_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-18385965bca5,25c3e18ec57b143a258062b731f5ca3d8dea10d3c2214e2a1e651b72a8295171,train,train
E001B-e6ce36f76a94,unlabelled_background,E001G-15d32ed1e7e6,,BNG_100KM_E4_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-1d3324da55cd,5710aacd5e258c6b7b01e3c724d5a192758bc3b80387e51193ab3cf5ee0a5ff0,train,train
E001B-60d4d5cefb8a,unlabelled_background,E001G-f06a67ca5784,,BNG_100KM_E5_N1,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-11e5b982bd4e,7015049671c38c1041ee106b886e289a36cd9ae26f83f9941d1c8468adf2369b,train,train
E001B-b49241d82567,unlabelled_background,E001G-5e0501021308,,BNG_100KM_E5_N3,2017,EAP-8e32eccbc87e,1.0,128,e001-terrain-v1,pass,E001S-a503b54e0eb0,6076eaac3ee19ddb57bad4d3f1980fa115b8540f1e289667fa0315aa9f34e3a9,train,train
E001B-a71702113f77,unlabelled_background,E001G-1de551a9ecad,,BNG_100KM_E4_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-fa9ed3dc4459,cc3d213b4c619ac82cf88a54877ad92660080f2c4efeaba7ad1ab76ccd5e03a7,train,train
E001B-e46018743132,unlabelled_background,E001G-250157aeacde,,BNG_100KM_E4_N5,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-738a6c051730,92c745f627da03cdc79ede20ac542adcead9103c175e92909d7e0d9a9125baaf,development,train
E001B-9e29f17bafa4,unlabelled_background,E001G-53dd4d0c6144,,BNG_100KM_E4_N1,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-b9ebb0aa0e4f,6a499d5637f19cf09938cad8eee30f556510770bf0ed1be5eee3ef80b16563a6,train,train
E001B-9a1c5b9cae70,unlabelled_background,E001G-c26548eecc3c,,BNG_100KM_E2_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-3687f6db4021,e5575de6ba68a36cc2ca7561dedde7e1b64c9000535c6759515ad22faeabfbe5,train,development
E001B-481801f3f30c,unlabelled_background,E001G-75482fc67325,,BNG_100KM_E2_N0,2022,EAP-a800a13742ee,1.0,128,e001-terrain-v1,pass,E001S-1972ddd19a02,205aad3388f01378d6320d37bd391ac9bd60ca7cfc5937c2a1368fe2a2d00244,final_test,development
E001B-d4326395981c,unlabelled_background,E001G-ef6d3bf97c33,,BNG_100KM_E4_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-52656390050e,69ba5c27455acf6158c5a35759752080b7e2337cf058c2485156567ec9c45e64,train,train
E001B-dd5fb1b1cafe,unlabelled_background,E001G-7625697c85c0,,BNG_100KM_E6_N2,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-98bc1d041457,56cfec33d740048523a72f2df727be014170950ad521963338539c496198127f,train,train
E001B-afebc71b683f,unlabelled_background,E001G-3f50f12858da,,BNG_100KM_E5_N2,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-d7839ef20ec9,ba140d7749d5c86567038d52721a799dabbdc9c965c620e18a8aefd082a3c240,train,train
E001B-48544b13ced0,unlabelled_background,E001G-14f24856dc6b,,BNG_100KM_E5_N3,2017,EAP-8e32eccbc87e,1.0,128,e001-terrain-v1,pass,E001S-b2dbfa159a5e,a5d6ec7622cd6b300dd8588a94720da64ba74c097b5c306dea86ecfd2c9023f1,train,train
E001B-223509dfdd28,unlabelled_background,E001G-80a69e873b15,,BNG_100KM_E4_N0,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-112902506d24,1c3c970d75bcf7f7d08254d13195d00d95e3e9e30adf12f0b6f6d550ed76d514,development,train
E001B-07c6cb27d28b,unlabelled_background,E001G-bf62bdb21c16,,BNG_100KM_E5_N1,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-2ac6b7d6d7c7,a2786f0d85d98df0e6e1356112554468032c41c4d0a1e0734452b4561e4b72b7,final_test,train
E001B-2c32f67c1ff4,unlabelled_background,E001G-bbc48e7beb07,,BNG_100KM_E3_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-d9a94b35157e,2f34be1b3be8c2480d9c17c7283a07fe47fa2c6ec81224987fbd26e5c5184338,final_test,train
E001B-2ec2e2f02560,unlabelled_background,E001G-0d9c30643a48,,BNG_100KM_E3_N2,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-a60199ceacf1,2d0919222e4ac553a21688e2af52a98c55f9ff6c88463abdcd795e71c0014f8b,train,final_test
E001B-7d6978cf9fa4,unlabelled_background,E001G-0ec6afe2ab57,,BNG_100KM_E3_N1,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-f4d946b72ff0,6e0ab15362c0e9de56229d0308f9a97dd5dfe337cadd44b2b71f5d7939cfc1ff,train,train
E001B-7a8c94736496,unlabelled_background,E001G-6d88ee3bec85,,BNG_100KM_E3_N1,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-b63469be137d,7611f25584305ba65926686860e996d9e3a4483590121ad754fca9ceddbb9cde,train,train
E001B-841f4138d7b0,unlabelled_background,E001G-599665855e06,,BNG_100KM_E3_N5,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-d2b04d668447,22593bb8e6fbb3fecb73f6c0551ab3d50ad165963e107c5962db22789e9b7186,development,train
E001B-3f2a469cbfaf,unlabelled_background,E001G-284e54243a88,,BNG_100KM_E4_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-d48fbf06ddaa,4b81d07504d2b6e2877dcf927d1f742e2831ed0f62ae5e2c13c20545fea84859,development,train
E001B-47e3bcc4d0b6,unlabelled_background,E001G-93548ad431cd,,BNG_100KM_E4_N5,2016,EAP-4f02812edece,1.0,128,e001-terrain-v1,pass,E001S-2c20d0840d37,183fa246dcaee11de5fa4293befea03089df091752a7fa36dfe23e1153a6faa9,train,train
E001B-8809da1d8477,unlabelled_background,E001G-5ff09fcdbadd,,BNG_100KM_E4_N5,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-a78b11e796cd,fa33026db2ef44a9ea634ffdacd6cf2db8ec18c0f3855a4434b5de2d472d8e4a,train,train
E001B-e163866d9f9c,unlabelled_background,E001G-ca4b7ba2e224,,BNG_100KM_E1_N0,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-4d66f2b54664,0728948506a5f6e9ac17d75813dfc429e70bff6a4b9da52c3326e4838676d0b0,final_test,train
E001B-81724b516d3c,unlabelled_background,E001G-c1ed32e1ca6e,,BNG_100KM_E3_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-d8c6c78cd584,49d66af04e796ddcb4695e5eb78214bf4a01c43e8df0a1ce40bb7ca3c77225b1,train,final_test
E001B-d2c65ac66744,unlabelled_background,E001G-b9a16a314776,,BNG_100KM_E4_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-ca894a98ac55,6dfee49b6f120dfaa8ba93442ddf2ea8d726e268d6402fd8ba5aaa24b7de0f33,train,train
E001B-97895df3db30,unlabelled_background,E001G-811748c43f63,E001O-bfb367ad9636,BNG_100KM_E5_N0,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-9064229372c6,cbee77d2557c20c8eb5ee82cbd0ca4da46e4b884520a75d0fa6cf8bd5c93f4f9,train,train
E001B-2d3aed7d4bc4,unlabelled_background,E001G-69f98e953c38,,BNG_100KM_E3_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-985a892d4990,9862b780c287c17986f93a84624dac2bba013247bda8adc1c3d63d941d486230,train,final_test
E001B-d4f8aaafda2f,unlabelled_background,E001G-14826fc2a1fe,,BNG_100KM_E3_N4,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-a504013d91d2,faf1bc5fa932d7846f37d7afdb3c61a267712264f10f070f1bd51f9bed58b1bd,train,train
E001B-779dcb849dbf,unlabelled_background,E001G-bd5f9358666a,,BNG_100KM_E5_N4,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-9d45821f08f7,c62f44dfd9c54f39f6f19eadf222493a84f8727629c776733dfd2db8cb6329e1,train,final_test
E001B-4f6667839310,unlabelled_background,E001G-5ea07bc2bedb,,BNG_100KM_E4_N2,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-ce0033fd6913,1067dbc6de51e69c15437a2a98cb5e3bc07c1042fb4715ff949b0d6b416ef7b6,train,train
E001B-578805006802,unlabelled_background,E001G-d3f66fa28063,,BNG_100KM_E5_N3,2017,EAP-8e32eccbc87e,1.0,128,e001-terrain-v1,pass,E001S-426986aa8649,1b93e033938692e08fcf1284bfc77abdf5d2c497e4347ac7e53e27c7925d4543,train,train
E001B-c649ec007cad,unlabelled_background,E001G-4d8bba6c4e53,,BNG_100KM_E2_N0,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-2dedd5613635,8527cf3b9dcb6fdaa8a3609f081878a1699f5e69a4c86dd833091878d83134df,train,development
E001B-35b8c0ac034a,unlabelled_background,E001G-25f277fc668f,,BNG_100KM_E3_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-617913ff87fb,fe54366388c26932345a234469247d67c3e86828e4e5ab8afa1056255d7c6075,train,train
E001B-4ddfa8ac2665,unlabelled_background,E001G-e74f3fdd8ab4,,BNG_100KM_E5_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-8f010312a645,609899408538455cee5a6ace1eb9c27e0cecd9f3c298d665c93f3a95553fb5e7,train,final_test
E001B-e3fe5407b3f3,unlabelled_background,E001G-871066ca4df3,,BNG_100KM_E6_N1,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-790a9cff7672,6859de93c54af066255ccd2611af541cd8588fe6846d089bd41e608524be3d46,train,train
E001B-0c6817be9510,unlabelled_background,E001G-f680a024fe1f,,BNG_100KM_E4_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-00accd272599,80f9af5c5e179c40b36ba9becbedff8d12e76aea2fda9630453801f05e31424f,train,train
E001B-9bb62cefd888,unlabelled_background,E001G-c33db9c01546,,BNG_100KM_E5_N4,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-563fb611a54b,0c54974769a2251f7cf6cc9f390c8f821e3c836c79eb2f8df18abb5d6ec110fb,train,final_test
